order_id,payment_type,payment_value
10764,debit_card,8994
10765,credit_card,26603
10766,upi,51202
10767,debit_card,3374
10768,upi,32546
10769,upi,3373
10770,credit_card,25804
10771,upi,23121
10772,upi,812
10773,debit_card,9352
10774,wallet,9617
10775,wallet,12837
10776,debit_card,8869
10777,wallet,43703
10778,wallet,5989
10779,wallet,7821
10780,debit_card,23938
10781,debit_card,19702
10782,upi,49694
10783,upi,949
10784,credit_card,52614
10785,wallet,12107
10786,debit_card,20970
10787,debit_card,424
10788,debit_card,18322
10789,debit_card,68413
10790,wallet,2947
10791,debit_card,27240
10792,wallet,1879
10793,upi,236
10794,credit_card,22506
10795,credit_card,5905
10796,wallet,7494
10797,upi,1326
10798,upi,1147
10799,upi,1856
10800,wallet,31172
10801,debit_card,28772
10802,credit_card,9769
10803,upi,57316
10804,wallet,26623
10805,debit_card,39613
10806,credit_card,18748
10807,debit_card,3190
10808,wallet,1718
10809,credit_card,6746
10810,debit_card,17685
10811,wallet,53231
10812,credit_card,5646
10813,upi,59887
10814,debit_card,696
10815,upi,68335
10816,upi,60774
10817,wallet,49179
10818,debit_card,6611
10819,wallet,3782
10820,credit_card,47292
10821,upi,39086
10822,wallet,7067
10823,debit_card,16943
10824,credit_card,10114
10825,upi,22054
10826,wallet,40491
10827,upi,12891
10828,upi,2257
10829,upi,3658
10830,wallet,3626
10831,upi,12034
10832,debit_card,13062
10833,upi,21846
10834,debit_card,7552
10835,debit_card,4209
10836,credit_card,26009
10837,upi,68629
10838,credit_card,37781
10839,wallet,22100
10840,wallet,6402
10841,debit_card,23935
10842,upi,17749
10843,wallet,9338
10844,credit_card,2605
10845,credit_card,47146
10846,upi,1331
10847,debit_card,22675
10848,debit_card,17557
10849,upi,53321
10850,upi,79560
10851,debit_card,1925
10852,credit_card,78927
10853,debit_card,1446
10854,upi,1525
10855,upi,10463
10856,wallet,1783
10857,debit_card,18215
10858,credit_card,29408
10859,credit_card,20403
10860,wallet,2747
10861,debit_card,9964
10862,debit_card,5732
10863,wallet,42970
10864,upi,6636
10865,debit_card,10647
10866,debit_card,146
10867,wallet,1147
10868,debit_card,19990
10869,debit_card,17992
10870,upi,63016
10871,upi,13854
10872,wallet,13995
10873,upi,4357
10874,credit_card,14240
10875,debit_card,21815
10876,credit_card,10901
10877,credit_card,54169
10878,upi,2367
10879,upi,2364
10880,debit_card,25227
10881,debit_card,4016
10882,wallet,1027
10883,debit_card,32877
10884,upi,33179
10885,upi,38313
10886,debit_card,42990
10887,upi,55404
10888,wallet,7914
10889,debit_card,47650
10890,wallet,3165
10891,upi,34638
10892,debit_card,1562
10893,upi,28140
10894,wallet,12167
10895,debit_card,5907
10896,credit_card,2869
10897,debit_card,19383
10898,wallet,19422
10899,wallet,1503
10900,debit_card,43258
10901,debit_card,18411
10902,upi,7254
10903,wallet,10678
10904,debit_card,11866
10905,upi,6529
10906,credit_card,7285
10907,wallet,33754
10908,credit_card,693
10909,credit_card,10687
10910,upi,49270
10911,upi,22345
10912,debit_card,14621
10913,wallet,14548
10914,wallet,1970
10915,upi,15992
10916,wallet,41455
10917,upi,7965
10918,credit_card,5095
10919,credit_card,27621
10920,wallet,4970
10921,wallet,3386
10922,debit_card,7526
10923,credit_card,6351
10924,debit_card,5070
10925,credit_card,1456
10926,upi,17017
10927,credit_card,7696
10928,upi,4143
10929,upi,15697
10930,upi,16910
10931,upi,12728
10932,upi,17033
10933,credit_card,686
10934,credit_card,55694
10935,credit_card,11409
10936,wallet,4049
10937,wallet,19893
10938,upi,9528
10939,upi,30845
10940,debit_card,16687
10941,debit_card,34596
10942,debit_card,3842
10943,wallet,1123
10944,debit_card,187
10945,debit_card,28937
10946,debit_card,3514
10947,wallet,42701
10948,wallet,1196
10949,debit_card,130
10950,wallet,7505
10951,credit_card,43183
10952,credit_card,16032
10953,debit_card,57010
10954,credit_card,10112
10955,upi,48122
10956,debit_card,6708
10957,wallet,1016
10958,credit_card,31801
10959,wallet,3787
10960,upi,82043
10961,debit_card,22640
10962,wallet,33096
10963,debit_card,27668
10964,wallet,21101
10965,upi,11498
10966,wallet,10517
10967,upi,4293
10968,debit_card,29537
10969,debit_card,2656
10970,upi,5594
10971,wallet,34506
10972,credit_card,5470
10973,debit_card,2774
10974,debit_card,2303
10975,credit_card,58341
10976,debit_card,4036
10977,wallet,1754
10978,credit_card,40313
10979,credit_card,48543
10980,upi,48065
10981,upi,322
10982,credit_card,679
10983,upi,168335
10984,upi,15852
10985,upi,47199
10986,debit_card,9554
10987,credit_card,4736
10988,debit_card,28944
10989,debit_card,11749
10990,debit_card,719
10991,debit_card,12879
10992,debit_card,11551
10993,credit_card,22694
10994,wallet,1654
10995,credit_card,4045
10996,debit_card,23462
10997,debit_card,14636
10998,upi,21665
10999,credit_card,5570
11000,debit_card,17143
11001,credit_card,57858
11002,upi,17578
11003,debit_card,4459
11004,wallet,40597
11005,wallet,22109
11006,wallet,27257
11007,credit_card,13106
11008,upi,1355
11009,debit_card,44621
11010,wallet,2798
11011,wallet,38044
11012,debit_card,11129
11013,wallet,20345
11014,upi,4571
11015,debit_card,1887
11016,credit_card,5185
11017,credit_card,6226
11018,debit_card,48786
11019,credit_card,45415
11020,wallet,2542
11021,credit_card,11032
11022,upi,6158
11023,credit_card,8465
11024,credit_card,101983
11025,debit_card,62628
11026,credit_card,55771
11027,credit_card,5465
11028,wallet,23624
11029,upi,16355
11030,wallet,9650
11031,debit_card,51489
11032,upi,37134
11033,credit_card,22929
11034,upi,40607
11035,debit_card,68053
11036,debit_card,7608
11037,upi,17231
11038,debit_card,27020
11039,credit_card,31092
11040,debit_card,6283
11041,credit_card,54776
11042,upi,8475
11043,debit_card,26710
11044,upi,47892
11045,debit_card,4277
11046,debit_card,13749
11047,upi,54924
11048,upi,12378
11049,debit_card,13937
11050,upi,18765
11051,debit_card,7770
11052,upi,4069
11053,upi,704
11054,debit_card,23557
11055,debit_card,35493
11056,wallet,9217
11057,upi,14298
11058,credit_card,2176
11059,credit_card,39534
11060,credit_card,26574
11061,upi,55608
11062,credit_card,12302
11063,debit_card,6361
11064,wallet,1733
11065,credit_card,18111
11066,wallet,92905
11067,wallet,91722
11068,wallet,19905
11069,debit_card,44110
11070,debit_card,881
11071,wallet,12770
11072,debit_card,53267
11073,wallet,12037
11074,credit_card,7817
11075,upi,7637
11076,debit_card,7371
11077,wallet,8167
11078,upi,16612
11079,upi,1282
11080,debit_card,33635
11081,credit_card,4863
11082,debit_card,94781
11083,upi,10293
11084,credit_card,9013
11085,wallet,30717
11086,wallet,44215
11087,upi,28697
11088,wallet,82261
11089,wallet,20661
11090,credit_card,22963
11091,upi,67977
11092,credit_card,7175
11093,upi,1794
11094,debit_card,9680
11095,credit_card,10894
11096,debit_card,4146
11097,credit_card,69494
11098,credit_card,43399
11099,credit_card,35246
11100,credit_card,74735
11101,debit_card,54033
11102,wallet,39269
11103,credit_card,45036
11104,upi,42815
11105,wallet,19813
11106,credit_card,20850
11107,debit_card,11416
11108,upi,15716
11109,credit_card,27454
11110,debit_card,18650
11111,wallet,36312
11112,debit_card,13768
11113,debit_card,4703
11114,credit_card,1770
11115,debit_card,46442
11116,upi,578
11117,wallet,27799
11118,wallet,8492
11119,debit_card,24926
11120,wallet,53626
11121,upi,28442
11122,debit_card,1299
11123,debit_card,395
11124,wallet,22021
11125,upi,71621
11126,credit_card,16438
11127,wallet,1209
11128,wallet,24445
11129,wallet,2979
11130,wallet,11389
11131,wallet,1583
11132,upi,94190
11133,wallet,2979
11134,wallet,15543
11135,wallet,53630
11136,wallet,13399
11137,credit_card,19132
11138,debit_card,8073
11139,debit_card,11972
11140,upi,40594
11141,credit_card,19873
11142,wallet,1669
11143,wallet,4083
11144,upi,5102
11145,upi,37547
11146,credit_card,7648
11147,wallet,3776
11148,credit_card,3376
11149,credit_card,5292
11150,credit_card,45209
11151,upi,22195
11152,credit_card,15661
11153,debit_card,32668
11154,credit_card,5891
11155,debit_card,9868
11156,wallet,7805
11157,debit_card,14848
11158,wallet,16598
11159,wallet,6259
11160,debit_card,53179
11161,upi,48253
11162,credit_card,4898
11163,debit_card,2448
11164,wallet,22597
11165,wallet,21541
11166,debit_card,8864
11167,debit_card,8763
11168,credit_card,41784
11169,upi,13862
11170,credit_card,6183
11171,upi,18273
11172,upi,48515
11173,credit_card,7305
11174,wallet,14207
11175,upi,1620
11176,credit_card,1837
11177,wallet,15878
11178,upi,8579
11179,upi,41048
11180,wallet,1895
11181,credit_card,33625
11182,debit_card,7478
11183,credit_card,8742
11184,upi,7691
11185,credit_card,13222
11186,wallet,7912
11187,credit_card,32001
11188,wallet,59245
11189,wallet,53360
11190,upi,1949
11191,upi,17805
11192,credit_card,27876
11193,debit_card,11383
11194,debit_card,6336
11195,upi,5206
11196,debit_card,3909
11197,credit_card,5720
11198,debit_card,13233
11199,credit_card,21446
11200,upi,2311
11201,debit_card,11993
11202,upi,1895
11203,upi,7127
11204,credit_card,41193
11205,debit_card,6447
11206,debit_card,1740
11207,upi,656
11208,debit_card,14752
11209,debit_card,5317
11210,debit_card,22938
11211,debit_card,65088
11212,credit_card,2050
11213,debit_card,2581
11214,credit_card,12271
11215,debit_card,79752
11216,upi,19437
11217,debit_card,11323
11218,credit_card,6822
11219,credit_card,2969
11220,credit_card,6757
11221,wallet,8367
11222,credit_card,9160
11223,upi,368
11224,credit_card,21789
11225,debit_card,3410
11226,credit_card,1962
11227,wallet,1540
11228,debit_card,13879
11229,credit_card,2520
11230,wallet,1947
11231,credit_card,11609
11232,credit_card,2944
11233,wallet,319
11234,upi,2574
11235,credit_card,40097
11236,upi,15144
11237,credit_card,40153
11238,debit_card,11814
11239,upi,70285
11240,credit_card,8953
11241,debit_card,7597
11242,debit_card,36196
11243,debit_card,36183
11244,wallet,5889
11245,wallet,33764
11246,debit_card,1169
11247,upi,9986
11248,debit_card,16646
11249,debit_card,6791
11250,debit_card,2885
11251,credit_card,341
11252,credit_card,1228
11253,upi,40238
11254,upi,7061
11255,credit_card,5427
11256,upi,5465
11257,wallet,200
11258,upi,7586
11259,debit_card,6374
11260,credit_card,924
11261,debit_card,19587
11262,credit_card,30016
11263,wallet,2501
11264,wallet,15218
11265,wallet,10225
11266,debit_card,46059
11267,credit_card,477
11268,upi,71935
11269,wallet,8772
11270,upi,9651
11271,wallet,40613
11272,wallet,5668
11273,credit_card,24585
11274,debit_card,20143
11275,wallet,8744
11276,upi,25780
11277,wallet,5627
11278,wallet,11482
11279,debit_card,79064
11280,wallet,12995
11281,wallet,53368
11282,wallet,4422
11283,wallet,7235
11284,upi,22410
11285,wallet,9640
11286,credit_card,2734
11287,upi,35235
11288,wallet,29927
11289,wallet,1159
11290,wallet,21801
11291,upi,7303
11292,wallet,178
11293,wallet,8069
11294,upi,49724
11295,upi,72498
11296,wallet,8448
11297,upi,6205
11298,debit_card,24389
11299,wallet,22513
11300,debit_card,36281
11301,upi,26948
11302,upi,4492
11303,credit_card,22599
11304,upi,15585
11305,upi,11364
11306,upi,33146
11307,debit_card,1926
11308,debit_card,2373
11309,credit_card,1297
11310,upi,5839
11311,debit_card,55536
11312,debit_card,7808
11313,debit_card,21506
11314,debit_card,33679
11315,wallet,2412
11316,wallet,3133
11317,upi,11475
11318,wallet,7669
11319,upi,17659
11320,credit_card,44951
11321,debit_card,34726
11322,credit_card,9703
11323,wallet,10039
11324,wallet,52341
11325,upi,10845
11326,upi,2611
11327,credit_card,4317
11328,wallet,289
11329,wallet,887
11330,credit_card,23658
11331,debit_card,35655
11332,debit_card,23498
11333,debit_card,22052
11334,wallet,32788
11335,debit_card,14876
11336,wallet,39887
11337,upi,11251
11338,wallet,11436
11339,debit_card,25296
11340,wallet,3205
11341,credit_card,24837
11342,wallet,36242
11343,upi,12702
11344,debit_card,13124
11345,credit_card,52515
11346,upi,25198
11347,upi,11977
11348,wallet,4697
11349,credit_card,15395
11350,debit_card,74769
11351,credit_card,65942
11352,debit_card,13086
11353,credit_card,19846
11354,debit_card,20044
11355,wallet,44820
11356,credit_card,41816
11357,debit_card,21472
11358,debit_card,2290
11359,upi,4605
11360,upi,2241
11361,debit_card,646
11362,wallet,424
11363,credit_card,4200
11364,credit_card,32329
11365,debit_card,3971
11366,debit_card,26537
11367,upi,39937
11368,upi,31145
11369,upi,31939
11370,debit_card,31131
11371,credit_card,17530
11372,wallet,36886
11373,upi,43542
11374,debit_card,17795
11375,upi,9217
11376,wallet,881
11377,credit_card,15427
11378,debit_card,10604
11379,debit_card,66511
11380,wallet,8255
11381,wallet,8580
11382,upi,1176
11383,wallet,9560
11384,debit_card,27412
11385,credit_card,4974
11386,credit_card,10973
11387,upi,19278
11388,upi,16096
11389,credit_card,26804
11390,wallet,28484
11391,upi,2431
11392,wallet,14552
11393,credit_card,7233
11394,debit_card,1856
11395,wallet,2108
11396,credit_card,49885
11397,wallet,15378
11398,upi,1060
11399,upi,24878
11400,debit_card,1405
11401,upi,7724
11402,credit_card,6572
11403,wallet,935
11404,debit_card,10218
11405,credit_card,242
11406,debit_card,28326
11407,debit_card,15989
11408,debit_card,6228
11409,wallet,3835
11410,credit_card,13944
11411,debit_card,22995
11412,upi,9834
11413,upi,1935
11414,credit_card,9468
11415,upi,49873
11416,debit_card,58891
11417,upi,2538
11418,debit_card,13915
11419,wallet,14072
11420,credit_card,31308
11421,credit_card,46078
11422,credit_card,13697
11423,debit_card,8047
11424,credit_card,26770
11425,debit_card,2039
11426,debit_card,9263
11427,upi,23820
11428,debit_card,4308
11429,debit_card,7620
11430,debit_card,26525
11431,credit_card,6095
11432,upi,2346
11433,credit_card,47157
11434,wallet,5240
11435,wallet,11907
11436,upi,60639
11437,upi,1257
11438,debit_card,21727
11439,wallet,43956
11440,wallet,16400
11441,credit_card,23359
11442,credit_card,13934
11443,upi,14449
11444,debit_card,574
11445,upi,6846
11446,upi,11688
11447,credit_card,2176
11448,credit_card,27819
11449,debit_card,19475
11450,wallet,59531
11451,credit_card,37891
11452,upi,8258
11453,wallet,48591
11454,credit_card,5035
11455,wallet,3040
11456,credit_card,68767
11457,wallet,1733
11458,debit_card,11377
11459,debit_card,79466
11460,debit_card,32611
11461,wallet,2935
11462,upi,2471
11463,upi,4607
11464,upi,27486
11465,wallet,13109
11466,upi,1147
11467,wallet,29462
11468,wallet,56659
11469,wallet,37502
11470,wallet,12580
11471,upi,2661
11472,wallet,22968
11473,credit_card,12950
11474,upi,3318
11475,credit_card,2980
11476,debit_card,6007
11477,upi,9167
11478,debit_card,21062
11479,wallet,31454
11480,upi,19787
11481,debit_card,6736
11482,credit_card,21527
11483,debit_card,21803
11484,upi,6860
11485,wallet,36169
11486,debit_card,11476
11487,debit_card,76865
11488,debit_card,12788
11489,wallet,19277
11490,upi,1998
11491,debit_card,18081
11492,credit_card,7555
11493,debit_card,19243
11494,upi,69643
11495,credit_card,17404
11496,upi,886
11497,wallet,11641
11498,debit_card,11288
11499,upi,28000
11500,wallet,278
11501,debit_card,35104
11502,wallet,30061
11503,debit_card,19240
11504,wallet,740
11505,debit_card,21562
11506,debit_card,7203
11507,debit_card,15982
11508,upi,12565
11509,credit_card,9078
11510,credit_card,7077
11511,upi,49815
11512,debit_card,42684
11513,upi,86597
11514,wallet,3513
11515,credit_card,1997
11516,upi,1331
11517,debit_card,11742
11518,debit_card,5544
11519,wallet,43552
11520,debit_card,4986
11521,debit_card,2556
11522,upi,563
11523,credit_card,16446
11524,upi,5502
11525,upi,17658
11526,credit_card,12357
11527,wallet,35383
11528,debit_card,61633
11529,wallet,1030
11530,credit_card,3776
11531,credit_card,2487
11532,debit_card,14190
11533,credit_card,6983
11534,credit_card,75373
11535,wallet,9265
11536,credit_card,14230
11537,wallet,12858
11538,debit_card,6341
11539,upi,17276
11540,wallet,1450
11541,debit_card,1333
11542,credit_card,49315
11543,debit_card,6268
11544,debit_card,40667
11545,credit_card,6306
11546,credit_card,7183
11547,upi,15069
11548,debit_card,6956
11549,debit_card,16973
11550,debit_card,5707
11551,wallet,8892
11552,upi,11593
11553,debit_card,41781
11554,wallet,12059
11555,upi,8877
11556,debit_card,543
11557,wallet,4564
11558,upi,78376
11559,debit_card,44022
11560,debit_card,8059
11561,credit_card,9039
11562,wallet,1164
11563,debit_card,3952
11564,credit_card,5165
11565,wallet,80333
11566,wallet,14098
11567,wallet,6313
11568,wallet,4925
11569,upi,8417
11570,wallet,24923
11571,credit_card,11321
11572,wallet,22344
11573,debit_card,12894
11574,debit_card,44755
11575,debit_card,25429
11576,wallet,1774
11577,upi,38516
11578,wallet,42079
11579,upi,3326
11580,debit_card,14935
11581,credit_card,3752
11582,wallet,1709
11583,credit_card,51104
11584,credit_card,6154
11585,credit_card,4862
11586,wallet,10389
11587,wallet,3091
11588,wallet,12383
11589,upi,42927
11590,wallet,4150
11591,wallet,34316
11592,debit_card,1997
11593,debit_card,8793
11594,wallet,4660
11595,upi,38965
11596,debit_card,7527
11597,upi,53133
11598,wallet,5003
11599,upi,46676
11600,wallet,48048
11601,wallet,2941
11602,wallet,11252
11603,wallet,850
11604,debit_card,413
11605,debit_card,1204
11606,upi,2030
11607,debit_card,38712
11608,credit_card,691
11609,wallet,24227
11610,debit_card,25899
11611,wallet,27813
11612,credit_card,19741
11613,credit_card,37045
11614,debit_card,1718
11615,wallet,519
11616,debit_card,12869
11617,debit_card,43289
11618,wallet,35698
11619,upi,7386
11620,debit_card,34185
11621,credit_card,1407
11622,wallet,21832
11623,upi,20854
11624,credit_card,22978
11625,debit_card,9975
11626,upi,10043
11627,debit_card,28593
11628,credit_card,5744
11629,debit_card,9868
11630,upi,31426
11631,debit_card,5224
11632,upi,13533
11633,wallet,10857
11634,credit_card,26854
11635,wallet,3141
11636,debit_card,13381
11637,wallet,13726
11638,upi,27496
11639,upi,10706
11640,debit_card,14029
11641,wallet,16418
11642,credit_card,8741
11643,wallet,13875
11644,debit_card,12359
11645,upi,23327
11646,credit_card,63311
11647,debit_card,53635
11648,wallet,97050
11649,debit_card,21371
11650,debit_card,53377
11651,wallet,843
11652,debit_card,2361
11653,upi,556
11654,credit_card,51926
11655,wallet,8371
11656,debit_card,53215
11657,upi,2495
11658,credit_card,2125
11659,wallet,9442
11660,wallet,30201
11661,upi,7331
11662,upi,36657
11663,debit_card,7825
11664,wallet,4031
11665,debit_card,2734
11666,debit_card,35526
11667,wallet,543
11668,credit_card,2634
11669,upi,2144
11670,debit_card,13772
11671,debit_card,17639
11672,wallet,6918
11673,wallet,30638
11674,upi,5704
11675,debit_card,16752
11676,debit_card,4095
11677,upi,1254
11678,debit_card,7060
11679,credit_card,8270
11680,debit_card,36763
11681,wallet,3348
11682,wallet,32905
11683,upi,11474
11684,credit_card,1903
11685,debit_card,43336
11686,wallet,2745
11687,upi,44283
11688,wallet,39668
11689,credit_card,4709
11690,debit_card,19959
11691,wallet,13941
11692,credit_card,4401
11693,debit_card,2575
11694,debit_card,1165
11695,debit_card,7055
11696,credit_card,29899
11697,wallet,2694
11698,credit_card,18687
11699,upi,1163
11700,debit_card,9007
11701,credit_card,9110
11702,credit_card,30113
11703,wallet,7671
11704,credit_card,2452
11705,upi,21020
11706,debit_card,5077
11707,debit_card,12559
11708,debit_card,4627
11709,upi,23574
11710,upi,29733
11711,debit_card,4566
11712,wallet,47103
11713,credit_card,38261
11714,debit_card,2829
11715,debit_card,2591
11716,debit_card,2060
11717,credit_card,8868
11718,upi,33027
11719,debit_card,51357
11720,upi,33712
11721,upi,14440
11722,upi,39533
11723,credit_card,50509
11724,upi,17400
11725,debit_card,4838
11726,credit_card,35836
11727,wallet,203
11728,wallet,43799
11729,debit_card,893
11730,credit_card,4044
11731,debit_card,9055
11732,debit_card,39155
11733,debit_card,34516
11734,upi,54850
11735,debit_card,1331
11736,upi,17291
11737,debit_card,29186
11738,debit_card,27711
11739,credit_card,55113
11740,wallet,4480
11741,debit_card,13329
11742,debit_card,10736
11743,upi,3202
11744,wallet,24045
11745,upi,15238
11746,upi,3509
11747,wallet,6598
11748,debit_card,16516
11749,debit_card,1002
11750,credit_card,16782
11751,wallet,25269
11752,wallet,1729
11753,wallet,37847
11754,debit_card,16966
11755,credit_card,7271
11756,debit_card,8254
11757,wallet,11896
11758,credit_card,2378
11759,credit_card,9343
11760,wallet,7496
11761,debit_card,20702
11762,wallet,42391
11763,credit_card,11034
11764,upi,3718
11765,wallet,10887
11766,upi,35907
11767,upi,4417
11768,upi,17169
11769,debit_card,1612
11770,debit_card,45041
11771,wallet,2752
11772,wallet,2243
11773,debit_card,10703
11774,debit_card,23633
11775,credit_card,1476
11776,credit_card,48393
11777,debit_card,16989
11778,credit_card,2376
11779,wallet,3011
11780,credit_card,4183
11781,credit_card,2387
11782,credit_card,4519
11783,credit_card,1970
11784,wallet,2796
11785,wallet,817
11786,wallet,25704
11787,debit_card,15985
11788,upi,28571
11789,upi,2614
11790,debit_card,56893
11791,wallet,54183
11792,debit_card,1832
11793,credit_card,11597
11794,upi,8480
11795,upi,5700
11796,upi,45327
11797,debit_card,14552
11798,upi,15993
11799,upi,3709
11800,wallet,3399
11801,wallet,19544
11802,upi,5303
11803,credit_card,996
11804,debit_card,4886
11805,wallet,2246
11806,upi,37378
11807,upi,1375
11808,debit_card,809
11809,credit_card,34905
11810,upi,32847
11811,credit_card,61872
11812,upi,3345
11813,debit_card,37933
11814,debit_card,1331
11815,debit_card,31330
11816,upi,38693
11817,debit_card,62372
11818,upi,6505
11819,credit_card,29259
11820,credit_card,69696
11821,credit_card,52779
11822,credit_card,16468
11823,debit_card,58510
11824,upi,2812
11825,debit_card,14121
11826,debit_card,2574
11827,credit_card,47879
11828,upi,54704
11829,upi,4961
11830,wallet,31183
11831,debit_card,5720
11832,debit_card,16827
11833,upi,6056
11834,upi,12490
11835,upi,36093
11836,upi,2209
11837,upi,6361
11838,debit_card,4197
11839,upi,35607
11840,wallet,25114
11841,credit_card,42518
11842,wallet,62526
11843,credit_card,22680
11844,credit_card,4590
11845,wallet,50898
11846,credit_card,16678
11847,credit_card,26453
11848,credit_card,4399
11849,wallet,7488
11850,credit_card,20570
11851,credit_card,1006
11852,debit_card,4824
11853,debit_card,31500
11854,debit_card,10914
11855,wallet,23269
11856,wallet,18887
11857,upi,683
11858,wallet,43008
11859,wallet,7192
11860,wallet,50577
11861,upi,10403
11862,wallet,35065
11863,debit_card,30093
11864,credit_card,13595
11865,debit_card,6376
11866,upi,62577
11867,credit_card,2781
11868,debit_card,11948
11869,upi,35602
11870,debit_card,25346
11871,debit_card,26083
11872,upi,15812
11873,credit_card,2986
11874,wallet,3789
11875,credit_card,9471
11876,debit_card,8218
11877,wallet,50214
11878,credit_card,49065
11879,debit_card,33116
11880,wallet,10848
11881,debit_card,49247
11882,credit_card,36078
11883,wallet,12647
11884,wallet,7218
11885,upi,11503
11886,credit_card,9124
11887,credit_card,7327
11888,debit_card,2103
11889,wallet,1810
11890,debit_card,1093
11891,wallet,14386
11892,upi,40994
11893,upi,8367
11894,debit_card,3664
11895,credit_card,13247
11896,credit_card,7974
11897,wallet,32302
11898,debit_card,39874
11899,wallet,35923
11900,credit_card,31645
11901,wallet,50134
11902,debit_card,55728
11903,credit_card,522
11904,debit_card,26183
11905,debit_card,11027
11906,credit_card,44053
11907,upi,316
11908,debit_card,51241
11909,upi,2903
11910,upi,44074
11911,upi,4806
11912,credit_card,68836
11913,wallet,7231
11914,credit_card,8940
11915,credit_card,421
11916,upi,43810
11917,credit_card,1662
11918,upi,79602
11919,debit_card,10809
11920,debit_card,11785
11921,debit_card,20494
11922,upi,1489
11923,wallet,25095
11924,credit_card,6168
11925,debit_card,30417
11926,upi,6061
11927,credit_card,18573
11928,wallet,39360
11929,wallet,8521
11930,upi,18739
11931,credit_card,1763
11932,credit_card,5007
11933,upi,9287
11934,debit_card,27046
11935,upi,10238
11936,wallet,4356
11937,credit_card,7695
11938,wallet,1805
11939,wallet,1995
11940,upi,11086
11941,upi,14281
11942,debit_card,18160
11943,debit_card,22181
11944,credit_card,18739
11945,upi,1196
11946,debit_card,971
11947,credit_card,828
11948,credit_card,70725
11949,wallet,11152
11950,wallet,4298
11951,wallet,7584
11952,wallet,59162
11953,wallet,67122
11954,upi,6618
11955,credit_card,66651
11956,upi,39753
11957,debit_card,9826
11958,upi,341
11959,upi,51556
11960,wallet,1331
11961,debit_card,66271
11962,debit_card,53470
11963,credit_card,20823
11964,credit_card,2921
11965,credit_card,2192
11966,debit_card,27662
11967,credit_card,41283
11968,upi,14377
11969,debit_card,2775
11970,upi,244
11971,upi,18826
11972,wallet,19487
11973,credit_card,18165
11974,debit_card,6944
11975,upi,59075
11976,wallet,1141
11977,upi,3752
11978,upi,42656
11979,upi,14023
11980,credit_card,8569
11981,upi,39786
11982,wallet,39373
11983,upi,13623
11984,credit_card,39351
11985,upi,1594
11986,debit_card,21477
11987,upi,14114
11988,credit_card,2188
11989,credit_card,28315
11990,credit_card,1770
11991,debit_card,30918
11992,credit_card,71521
11993,credit_card,2646
11994,wallet,86693
11995,wallet,9007
11996,debit_card,10393
11997,wallet,5595
11998,wallet,25654
11999,upi,1062
12000,debit_card,3131
12001,upi,3153
12002,credit_card,11853
12003,upi,10789
12004,credit_card,1434
12005,credit_card,60392
12006,wallet,1487
12007,debit_card,2376
12008,upi,3683
12009,debit_card,52078
12010,credit_card,54221
12011,credit_card,4001
12012,upi,34191
12013,debit_card,230
12014,credit_card,21506
12015,credit_card,48777
12016,debit_card,6137
12017,upi,74416
12018,debit_card,1707
12019,upi,8499
12020,upi,16473
12021,upi,1209
12022,debit_card,2357
12023,upi,13655
12024,debit_card,12838
12025,upi,1413
12026,wallet,11913
12027,wallet,17650
12028,upi,9008
12029,debit_card,5662
12030,wallet,17624
12031,upi,2947
12032,upi,10044
12033,credit_card,35903
12034,wallet,4370
12035,wallet,4635
12036,debit_card,17388
12037,wallet,48904
12038,debit_card,2596
12039,debit_card,11920
12040,credit_card,46201
12041,wallet,3249
12042,credit_card,3604
12043,debit_card,42744
12044,credit_card,8054
12045,credit_card,606
12046,upi,1327
12047,wallet,35756
12048,upi,9860
12049,upi,6107
12050,wallet,8070
12051,upi,1691
12052,wallet,25138
12053,credit_card,8350
12054,wallet,79611
12055,credit_card,2684
12056,wallet,4811
12057,wallet,2908
12058,wallet,43038
12059,debit_card,32509
12060,credit_card,19770
12061,debit_card,16237
12062,credit_card,17612
12063,wallet,41942
12064,debit_card,4209
12065,upi,30992
12066,wallet,27286
12067,debit_card,4509
12068,upi,25580
12069,debit_card,3760
12070,upi,13716
12071,debit_card,1819
12072,wallet,15551
12073,upi,10698
12074,debit_card,46627
12075,debit_card,31671
12076,wallet,13108
12077,credit_card,19765
12078,credit_card,2541
12079,credit_card,4341
12080,wallet,1050
12081,debit_card,60181
12082,debit_card,10104
12083,credit_card,38511
12084,upi,4768
12085,wallet,40452
12086,debit_card,55320
12087,wallet,12615
12088,upi,48469
12089,upi,43449
12090,upi,7938
12091,upi,16273
12092,credit_card,1930
12093,debit_card,43164
12094,debit_card,543
12095,upi,27496
12096,upi,9088
12097,upi,2679
12098,upi,23257
12099,debit_card,43638
12100,debit_card,28534
12101,debit_card,4625
12102,upi,8803
12103,upi,8879
12104,debit_card,19620
12105,upi,2406
12106,credit_card,49512
12107,credit_card,19743
12108,debit_card,39803
12109,debit_card,1352
12110,credit_card,6740
12111,wallet,10779
12112,credit_card,48334
12113,credit_card,35211
12114,upi,5980
12115,wallet,457
12116,upi,12058
12117,credit_card,7245
12118,debit_card,12287
12119,debit_card,64747
12120,upi,84390
12121,wallet,40231
12122,debit_card,7719
12123,upi,4002
12124,wallet,11561
12125,debit_card,27339
12126,debit_card,5724
12127,credit_card,8952
12128,debit_card,1265
12129,wallet,4902
12130,credit_card,52642
12131,credit_card,20901
