order_id,score,review_date
18531,5,2022-01-08
17704,5,2022-04-01
6490,4,2023-03-19
6294,5,2024-02-01
13082,3,2022-10-26
8510,5,2023-09-20
192,4,2022-02-13
3498,1,2023-02-27
2193,1,2024-06-08
14265,4,2024-10-18
10611,5,2023-06-28
10606,3,2024-07-01
11658,4,2024-03-14
4780,4,2024-04-09
182,4,2024-07-04
10131,4,2023-04-22
12193,4,2023-08-09
10634,4,2022-09-09
16714,4,2023-10-25
19606,1,2024-03-14
12832,5,2023-01-03
8900,4,2024-05-24
16228,4,2024-12-07
7198,4,2023-08-14
5874,5,2023-11-07
3587,3,2024-08-29
8894,4,2022-09-06
13601,3,2024-11-23
6175,3,2023-04-18
4240,4,2023-01-26
8611,4,2022-05-07
19003,5,2024-04-09
4166,4,2022-02-22
6967,4,2023-03-23
12536,4,2024-04-16
10771,4,2022-03-22
4864,4,2022-01-31
17155,4,2024-04-02
13385,4,2022-08-07
16160,3,2024-12-06
19088,4,2023-08-04
6247,1,2022-02-17
12830,3,2022-11-26
16567,5,2024-01-04
5985,5,2022-08-03
7314,5,2024-12-19
7832,4,2024-04-16
5638,4,2023-07-24
2780,2,2023-08-21
15970,4,2023-03-20
8343,3,2022-12-22
8365,3,2022-11-14
9010,4,2022-11-16
6687,3,2023-04-01
19457,4,2024-10-05
4181,4,2023-02-22
15697,4,2024-03-09
6931,4,2023-08-28
12921,4,2024-07-17
20000,5,2023-01-21
12348,3,2024-05-13
13223,5,2023-03-16
5266,5,2022-05-29
9794,2,2024-05-23
18057,5,2022-04-24
16127,5,2023-09-05
6711,4,2024-01-10
8572,4,2023-09-05
15941,3,2024-12-11
9162,4,2022-03-26
19820,5,2023-12-01
9949,5,2022-03-06
752,4,2023-06-15
14779,4,2024-10-12
7725,4,2024-07-18
914,5,2022-01-08
14149,4,2022-01-10
6928,5,2022-08-11
13540,5,2024-05-18
14766,4,2024-07-29
1054,4,2022-04-26
15337,5,2024-10-04
14314,3,2022-09-25
9428,5,2024-07-20
36,5,2024-12-02
11207,3,2023-03-06
695,3,2023-05-18
16694,4,2022-04-10
17828,3,2023-08-07
17574,5,2023-08-21
19931,5,2022-10-23
9355,3,2022-06-29
2759,4,2023-04-16
18466,5,2023-09-22
17484,3,2024-08-20
8063,4,2024-10-25
2266,5,2024-06-14
8370,4,2022-08-22
10988,4,2022-07-28
12277,4,2023-10-31
6423,4,2023-02-05
3135,4,2022-08-31
7370,3,2022-06-14
11891,4,2024-06-21
7155,5,2023-01-23
790,1,2022-12-21
2668,5,2024-02-23
14915,4,2024-04-30
17038,5,2024-04-27
9368,4,2023-05-16
9487,4,2024-05-03
2443,2,2022-07-18
11058,4,2023-10-04
10695,3,2023-11-10
2600,1,2024-07-09
13416,5,2023-07-05
1482,3,2022-10-03
12518,4,2023-02-02
1188,3,2024-08-02
16081,5,2023-05-11
1390,4,2024-12-04
19200,5,2022-06-29
13838,4,2024-07-13
13705,3,2023-07-22
9902,4,2023-01-21
15240,1,2023-10-10
1614,4,2022-10-10
13337,4,2023-09-24
14250,2,2024-01-04
13348,5,2023-01-04
12981,3,2022-04-24
17778,5,2024-01-03
9517,4,2024-01-27
7357,4,2022-06-06
14242,2,2024-07-15
6102,5,2022-08-23
2163,4,2022-08-23
16473,3,2023-05-19
2003,3,2022-05-31
13162,3,2022-11-03
13094,5,2023-12-07
4719,5,2022-02-27
18646,3,2024-06-18
1381,3,2022-05-27
1143,4,2022-04-29
11410,5,2024-12-04
9721,4,2023-09-16
10727,5,2023-11-10
17310,2,2022-01-24
17099,3,2023-02-03
11143,3,2022-02-25
15501,3,2023-04-11
12106,5,2024-07-25
15827,5,2023-11-14
6565,4,2024-12-06
8568,4,2022-05-05
1640,4,2024-04-03
8235,2,2022-12-03
5725,4,2022-12-31
13657,4,2024-12-03
9893,4,2023-07-09
4406,3,2023-07-28
12974,3,2023-07-13
14778,5,2024-06-14
13993,5,2023-08-30
9891,5,2024-08-20
10643,5,2022-07-25
19265,4,2023-02-05
1199,5,2024-10-18
9757,4,2023-06-20
19537,5,2023-04-10
9352,5,2024-12-12
15700,4,2022-12-13
3304,4,2024-05-01
13136,5,2022-01-31
17628,5,2023-01-28
1983,4,2024-10-10
5121,4,2022-11-12
529,4,2024-12-08
15940,4,2024-01-01
12451,3,2024-04-09
18255,2,2022-10-26
3456,3,2022-06-23
13782,4,2024-08-14
14473,3,2023-01-28
613,4,2022-03-08
15632,4,2022-12-12
19874,4,2022-06-10
8565,5,2023-08-14
8259,5,2023-09-16
11956,3,2024-01-15
8197,5,2022-03-11
12809,3,2022-08-20
12738,3,2022-11-17
6470,1,2023-01-05
14639,5,2023-06-15
18178,4,2023-02-19
13681,4,2024-07-13
11243,5,2024-05-07
11045,4,2023-02-06
16995,4,2023-08-13
5319,4,2024-05-01
2848,5,2022-07-06
12869,5,2022-07-22
2773,4,2023-02-07
7625,5,2024-10-22
2570,3,2024-10-20
6379,3,2023-06-26
17536,4,2023-04-14
16982,4,2023-09-05
12396,3,2023-10-19
3677,3,2023-04-22
15587,3,2024-07-21
12534,4,2024-03-18
5369,4,2023-07-30
272,4,2023-02-15
4101,5,2023-08-30
14440,5,2024-06-11
19306,5,2023-06-09
3671,3,2022-08-27
7115,5,2024-09-20
4950,4,2022-11-25
16634,4,2022-12-12
874,4,2022-09-20
5379,4,2024-12-24
10461,5,2023-03-17
19020,3,2023-06-29
8681,5,2022-07-05
2809,4,2024-08-14
16847,5,2023-12-16
17464,4,2022-08-12
8640,5,2024-04-16
13573,4,2024-01-09
19608,4,2024-09-29
12770,4,2023-10-07
1833,2,2024-05-08
3712,5,2024-10-16
2859,3,2024-04-12
16612,4,2022-06-02
13645,1,2022-09-28
9742,1,2022-04-19
11432,4,2023-01-04
8219,4,2024-03-25
17248,3,2022-09-10
11676,4,2024-05-11
11793,4,2023-11-19
1402,1,2024-03-28
8686,4,2024-04-22
2933,5,2023-07-30
17238,5,2023-01-26
13626,2,2024-12-08
5470,4,2024-07-01
4574,5,2023-01-26
16528,4,2022-11-21
13944,4,2024-02-12
18047,5,2024-01-22
7550,3,2022-10-01
411,5,2022-11-21
14900,4,2023-11-14
11254,4,2023-04-22
17887,5,2022-07-22
7160,5,2022-05-13
1251,4,2023-11-12
16235,4,2023-12-07
18283,5,2023-07-09
17223,3,2024-07-08
13724,3,2024-03-05
11183,4,2023-05-08
6229,4,2024-06-17
16588,4,2023-11-14
1279,2,2024-03-26
14383,5,2022-01-21
17451,3,2022-03-30
12226,4,2023-07-11
619,4,2022-12-17
16937,3,2022-02-01
15404,2,2022-04-21
6832,5,2024-12-31
8308,3,2022-09-07
1761,4,2022-11-18
12867,3,2023-03-02
19062,5,2024-02-08
19517,5,2022-11-23
11090,3,2023-05-01
13424,5,2023-05-23
13575,5,2024-03-20
4413,3,2024-04-17
14820,5,2023-11-22
4474,3,2022-11-06
300,4,2024-12-12
14281,5,2023-06-17
588,5,2022-01-06
541,3,2022-10-27
10996,4,2022-12-19
16600,5,2024-01-22
11326,4,2024-11-30
6028,4,2022-11-23
13096,4,2022-07-07
42,4,2022-07-24
18760,5,2022-07-27
2592,5,2024-05-23
15869,5,2024-09-01
17912,4,2024-10-26
9627,4,2023-04-07
1166,4,2023-07-17
16195,4,2023-10-31
14866,4,2023-07-03
1369,5,2022-03-17
5897,5,2024-02-21
18431,4,2024-01-27
17091,5,2022-03-21
11829,5,2023-05-03
8866,3,2024-05-08
6651,4,2022-08-15
6395,3,2024-06-13
18572,5,2023-08-22
16006,3,2023-08-05
19602,5,2022-02-19
7606,5,2022-09-11
16048,4,2022-09-18
18743,5,2023-12-04
11786,4,2023-04-01
1605,3,2022-03-05
18652,5,2022-12-12
11324,4,2023-02-18
15628,4,2023-03-14
11182,1,2023-03-31
6097,4,2022-03-09
11724,3,2023-09-09
18019,3,2022-12-28
10789,4,2022-06-07
10539,5,2022-08-12
6024,3,2024-08-12
6318,4,2023-03-25
7974,4,2022-06-29
17781,4,2024-03-25
4602,5,2023-08-14
4140,5,2024-01-07
10711,5,2023-09-15
8563,5,2024-02-19
18098,3,2022-04-03
15168,4,2023-11-28
8435,4,2022-05-18
1594,5,2022-04-11
6784,5,2023-07-07
542,4,2023-06-28
14650,4,2024-08-05
13633,2,2024-04-04
18979,5,2024-01-05
19891,5,2022-09-04
3975,1,2023-02-25
12749,5,2024-01-18
11817,4,2023-01-27
12198,4,2022-09-15
3033,1,2023-05-08
11921,5,2024-01-03
8596,5,2022-05-06
14031,5,2023-06-25
13975,3,2022-01-30
9655,4,2024-08-26
19114,4,2024-08-14
8101,3,2023-08-23
4124,4,2022-10-14
14726,3,2022-12-18
11889,5,2022-07-06
729,4,2022-03-30
1204,4,2024-06-03
12243,1,2023-11-22
3339,4,2023-06-26
19472,5,2022-07-12
8017,2,2022-11-03
16285,4,2022-05-28
17245,4,2023-09-02
14661,4,2024-06-02
6930,5,2022-07-04
3465,4,2024-02-12
15079,5,2024-07-02
4786,4,2024-12-25
19976,5,2022-06-08
9334,1,2022-05-23
8761,3,2022-06-11
18681,4,2023-09-05
5567,4,2023-03-29
13383,5,2022-10-12
17782,4,2024-11-28
8809,5,2022-12-21
19548,4,2024-05-27
14532,4,2022-10-17
19295,4,2023-09-16
11961,4,2022-06-09
15013,5,2023-05-30
10196,4,2023-05-19
15111,3,2023-10-08
8770,4,2022-03-19
3919,5,2024-12-21
11859,2,2023-06-18
1496,5,2022-04-03
3156,5,2022-02-18
5392,3,2024-04-03
9676,5,2022-08-05
15075,5,2023-08-21
13594,5,2022-09-24
4973,5,2022-03-26
19978,5,2024-03-29
6081,5,2022-09-21
10216,4,2022-05-21
5493,5,2022-02-07
4994,4,2023-12-29
13674,3,2024-06-11
4635,5,2024-02-06
18547,3,2024-01-22
18017,5,2022-11-14
14544,4,2022-10-03
959,4,2022-05-17
16041,4,2023-04-06
12392,3,2023-07-05
16767,4,2024-08-23
1124,4,2024-04-14
10211,4,2023-01-26
5910,1,2024-03-08
11062,5,2023-12-03
11831,4,2022-05-14
6487,1,2024-02-17
5536,5,2024-06-30
9251,2,2024-10-04
11163,5,2023-06-08
2108,3,2024-01-14
2435,4,2022-08-19
2416,4,2024-08-20
4297,3,2022-07-23
2891,2,2023-01-24
12464,4,2022-07-12
869,4,2024-06-17
14585,3,2022-06-05
12525,3,2024-02-16
7988,5,2023-07-07
8296,5,2023-05-24
3771,3,2024-12-02
7991,4,2022-01-21
6834,5,2022-03-05
9952,3,2023-03-14
10051,5,2024-01-21
3757,5,2024-12-19
19352,4,2024-03-23
9145,5,2023-07-22
4058,5,2022-08-02
9704,4,2024-11-19
18030,3,2023-09-06
15548,4,2023-07-11
13646,4,2023-11-04
1693,4,2024-04-01
4395,4,2024-12-04
10359,5,2023-10-14
5009,4,2023-05-25
13505,3,2024-03-28
4014,3,2022-12-20
16,3,2023-09-05
16013,1,2023-07-30
11930,4,2022-02-14
5522,4,2023-01-19
9922,4,2024-09-26
11646,5,2023-09-20
7045,5,2024-01-14
6593,3,2022-09-10
948,5,2024-04-30
2575,4,2023-08-11
15753,5,2022-02-24
15648,4,2022-10-12
7338,4,2022-08-30
6915,5,2023-02-05
5089,4,2023-01-11
504,5,2022-05-27
2361,4,2023-11-27
2073,5,2023-06-17
17877,3,2024-09-26
7422,4,2024-01-29
2719,5,2022-07-22
1764,5,2022-01-18
9449,4,2022-05-30
16009,1,2025-01-07
19099,5,2023-09-09
11913,4,2022-05-16
1835,5,2024-11-28
85,4,2022-10-19
975,4,2022-01-17
11949,4,2023-05-07
15822,4,2024-03-06
15848,5,2022-10-24
7467,4,2022-05-01
14302,3,2023-05-08
12321,4,2022-02-27
6785,5,2022-02-16
18061,5,2024-10-18
185,5,2024-11-12
4550,4,2024-05-04
16963,4,2024-06-10
16667,3,2023-04-28
5858,4,2023-05-06
3690,3,2022-03-06
3879,5,2023-04-22
3669,5,2023-07-24
13503,1,2023-07-31
19417,3,2024-05-04
16123,5,2022-05-10
911,5,2024-08-23
17012,5,2024-04-18
1237,5,2023-02-03
19450,3,2023-03-28
11012,4,2024-01-27
3875,4,2022-03-06
19644,3,2022-07-12
6302,4,2023-10-12
7822,4,2022-03-05
18538,4,2023-02-01
9986,5,2022-07-29
17884,5,2022-06-24
8049,5,2022-10-26
14437,3,2024-09-05
16169,2,2023-07-25
9837,4,2023-05-01
13461,4,2022-08-20
9535,3,2023-09-15
3386,4,2024-05-25
3565,4,2023-06-15
12257,5,2024-01-08
10650,3,2022-02-12
11437,5,2024-05-23
3915,4,2023-05-05
1551,5,2023-06-15
18671,4,2022-04-27
15450,5,2022-11-29
5666,4,2023-09-12
17450,4,2022-12-25
17645,4,2024-08-06
5339,4,2022-09-26
5401,5,2022-02-06
2152,4,2023-09-23
2195,4,2022-03-20
17459,4,2023-04-09
7799,4,2023-07-08
11056,5,2022-01-22
5361,3,2022-07-17
18763,4,2022-02-27
15329,4,2022-12-10
3938,4,2024-10-18
12891,4,2024-02-08
7320,4,2022-10-24
15321,5,2024-07-18
1219,4,2023-08-07
18520,2,2024-11-22
5906,3,2022-06-29
13292,5,2023-11-16
13825,3,2023-02-04
5658,4,2022-04-30
14107,2,2024-04-25
593,1,2024-11-12
9081,4,2023-09-12
15677,2,2023-11-01
15018,3,2023-08-01
2496,3,2024-05-13
6477,4,2024-09-02
1550,3,2024-05-18
10602,2,2022-09-23
17422,5,2024-06-19
137,5,2023-06-03
2854,3,2022-08-12
16807,4,2022-08-13
6015,5,2023-09-15
13006,4,2022-09-17
8093,4,2023-08-21
17496,4,2023-08-25
1573,4,2023-11-08
3909,3,2024-06-06
3660,4,2024-07-07
15416,5,2024-04-25
6787,3,2022-03-19
19619,4,2023-12-15
5315,5,2024-12-21
18621,3,2024-05-27
4195,3,2024-10-30
18511,4,2022-05-27
5929,5,2022-05-06
13306,4,2024-09-17
10768,4,2022-03-28
5574,4,2024-08-28
17502,4,2023-05-02
18975,4,2022-03-02
7308,5,2022-06-07
6874,4,2022-11-05
18702,5,2024-11-18
15596,3,2024-05-15
3733,5,2022-11-03
13595,3,2022-07-08
16799,5,2023-09-10
3840,3,2023-12-18
12890,2,2022-03-15
10908,4,2022-04-06
5554,3,2024-06-01
12302,4,2023-06-02
2559,5,2023-03-25
17612,4,2023-02-01
4885,4,2024-02-09
2067,4,2024-10-09
349,5,2024-07-14
3782,4,2023-12-20
19250,4,2022-10-04
6527,4,2022-01-28
5605,4,2023-07-30
12821,3,2024-06-02
7535,5,2023-07-22
13046,2,2023-12-26
1757,3,2022-07-12
904,5,2024-02-20
7030,5,2022-11-21
3836,4,2024-04-27
4017,1,2024-02-07
15444,2,2023-05-11
17249,4,2022-05-24
3908,4,2024-11-15
7812,5,2022-02-16
1849,1,2023-12-13
11689,5,2022-02-11
17800,5,2023-02-06
17109,5,2023-10-19
11948,5,2022-08-05
3729,5,2022-10-28
3109,4,2024-04-09
18775,3,2024-02-22
5780,3,2023-02-23
10479,5,2023-10-31
15927,5,2022-05-12
5234,5,2023-02-22
8518,5,2024-01-29
15379,5,2022-12-18
18714,4,2022-01-10
7405,4,2024-10-31
11149,4,2024-01-29
15916,4,2024-12-18
5289,3,2023-07-01
12947,4,2024-02-10
2748,4,2022-01-17
14151,5,2023-03-31
13592,5,2022-12-29
10686,5,2023-04-29
16044,4,2022-04-17
4278,3,2023-07-05
12620,3,2023-12-23
58,4,2023-01-16
6334,4,2024-04-18
8924,3,2024-08-31
16618,4,2022-09-13
18618,4,2023-12-23
13153,4,2024-11-28
4013,3,2024-12-30
818,4,2023-01-14
15978,4,2024-01-06
6883,4,2024-07-23
8315,3,2024-04-15
6952,4,2024-11-26
15279,4,2022-02-02
2353,5,2022-02-23
1747,5,2024-01-18
18246,4,2023-04-13
8756,2,2024-09-13
10883,4,2022-08-29
6107,3,2023-05-25
15520,4,2023-06-14
4743,1,2022-10-23
18243,5,2024-04-04
6331,4,2023-03-30
13464,3,2024-02-06
11247,4,2023-03-20
5096,2,2022-07-31
12140,4,2022-02-01
5528,4,2024-02-25
1152,4,2023-05-28
9659,4,2023-11-13
2349,4,2023-12-22
8574,5,2024-04-18
3886,4,2023-07-08
12807,4,2022-11-02
3455,4,2023-01-11
1920,5,2024-10-23
11714,3,2025-01-07
4811,4,2022-08-19
17283,5,2022-06-04
10625,3,2022-04-24
429,4,2022-02-26
9320,5,2024-01-24
10709,5,2024-01-26
5843,4,2022-03-09
7964,5,2024-09-26
14586,4,2022-01-13
5120,3,2023-01-14
6635,4,2024-01-15
18939,5,2023-10-04
14492,4,2022-09-26
13586,5,2024-12-02
4681,4,2023-11-03
17928,5,2023-08-15
1925,5,2024-04-08
3592,2,2023-11-25
1132,4,2023-06-10
14311,4,2022-12-01
19837,5,2022-08-17
6464,2,2024-01-24
3276,3,2024-06-02
5515,4,2023-02-21
18378,4,2022-03-29
13453,4,2023-06-28
15841,5,2023-10-24
1376,4,2024-01-06
5844,4,2023-11-23
4700,3,2024-03-06
16122,5,2022-05-09
4423,5,2024-02-07
2089,4,2024-03-09
2027,4,2023-06-03
18768,4,2023-08-22
13272,4,2022-01-04
5723,4,2022-03-09
16274,4,2024-10-09
2181,4,2024-02-13
4153,5,2022-08-04
6964,5,2022-11-16
8858,3,2023-03-21
10666,3,2024-08-03
9740,3,2023-08-19
13624,5,2024-07-02
540,5,2023-03-28
15684,5,2022-06-28
7092,5,2023-04-09
18295,4,2022-03-06
9141,5,2023-03-31
2727,3,2022-02-28
15203,4,2023-03-17
5927,3,2023-01-04
19284,4,2022-12-22
1885,4,2022-06-07
19918,5,2024-08-24
4319,4,2023-10-29
6163,4,2024-11-13
7590,5,2024-11-22
18980,5,2023-01-24
15398,5,2022-06-02
7984,5,2024-06-30
6561,1,2022-12-13
1097,3,2022-10-09
19298,5,2024-01-31
5551,5,2022-08-24
18124,5,2024-06-10
15555,5,2024-11-14
850,3,2023-07-14
10742,4,2023-02-08
16320,4,2023-04-20
18678,4,2023-12-12
15402,2,2024-12-28
8813,4,2022-09-24
10853,5,2024-10-01
2278,5,2022-04-03
2201,4,2023-10-21
553,4,2023-11-20
8285,3,2024-03-15
17278,5,2022-03-07
1719,4,2022-11-22
16050,5,2023-06-26
8704,1,2023-10-20
16010,4,2024-05-09
19774,5,2024-08-26
15305,5,2022-11-13
14708,4,2024-11-30
9055,4,2024-06-22
12367,5,2024-09-30
19566,3,2024-06-01
14924,4,2023-07-13
17810,4,2023-06-13
17794,3,2024-04-20
17380,5,2022-09-04
1379,4,2024-05-17
11754,4,2023-11-03
3010,5,2024-08-25
16889,4,2022-07-27
2135,4,2024-07-07
1800,3,2023-11-29
11110,5,2024-05-16
4302,4,2024-03-22
6737,4,2024-01-15
15062,4,2022-05-08
2354,5,2024-07-28
9826,4,2023-01-13
15529,4,2024-01-01
15426,4,2023-05-21
104,4,2023-08-24
8505,5,2022-01-06
1146,3,2022-01-29
1751,4,2023-01-11
5620,4,2023-09-20
14330,5,2024-08-02
6317,5,2023-04-23
2294,2,2024-07-08
14601,4,2023-04-09
15703,4,2024-05-14
8585,4,2024-08-27
14369,4,2023-04-02
19370,5,2023-10-10
12370,4,2023-12-12
3373,3,2023-12-06
13589,5,2023-09-14
12950,5,2023-03-01
5926,3,2024-04-05
7473,4,2024-09-06
15892,4,2023-10-28
18204,3,2023-04-08
6216,5,2022-02-24
2568,4,2023-07-06
4267,4,2023-04-29
12746,4,2023-09-28
9987,4,2023-11-03
14094,1,2022-04-08
19219,5,2024-01-25
18713,5,2022-01-10
1799,3,2022-10-18
9888,5,2022-06-08
2028,5,2024-05-09
5692,1,2022-09-11
10110,5,2024-12-06
5205,4,2024-05-06
10126,4,2024-01-19
17878,4,2022-04-29
18410,4,2024-05-30
19249,4,2024-05-13
12280,5,2022-04-17
9480,4,2023-06-07
4771,4,2022-01-06
12318,4,2023-10-06
5380,5,2024-07-23
6645,5,2023-09-30
6663,4,2023-08-09
11760,3,2022-11-16
13651,5,2023-07-22
10030,5,2023-06-29
17555,2,2024-01-16
7104,4,2024-12-27
19975,4,2022-01-15
3022,5,2024-03-12
7560,4,2023-04-16
13144,4,2022-02-07
19076,4,2022-07-18
18938,1,2022-12-17
19124,4,2022-11-07
952,3,2022-01-21
19808,3,2023-11-02
17353,5,2022-08-04
2409,5,2022-01-13
13513,4,2024-05-06
19174,4,2023-11-25
15953,4,2023-07-30
10452,4,2022-11-29
10933,3,2024-08-31
9241,2,2024-10-31
19974,4,2024-05-26
4534,4,2024-09-19
19486,5,2024-12-09
13021,4,2023-04-13
2318,4,2024-03-16
12130,4,2024-05-26
7468,3,2024-09-13
19758,4,2024-04-04
18937,4,2022-05-04
10838,4,2023-11-17
513,2,2024-04-15
17034,5,2022-05-08
2395,4,2024-09-06
13638,3,2024-06-24
1964,5,2023-09-04
17960,4,2024-08-21
8989,4,2024-03-29
11925,4,2024-04-09
7689,4,2024-10-09
14297,4,2024-10-29
19988,4,2022-02-22
5912,4,2022-06-19
13137,5,2023-09-03
2905,4,2023-12-03
17857,4,2022-03-01
11101,4,2022-01-27
4710,2,2023-01-29
3067,4,2022-04-09
10392,3,2022-02-26
5442,5,2024-08-07
9527,5,2023-02-14
549,3,2024-02-24
1119,5,2024-08-27
5152,5,2023-01-04
19499,4,2022-05-14
10950,5,2022-11-13
13531,5,2022-02-08
14017,4,2024-11-30
10936,4,2022-11-24
15160,3,2022-09-12
8958,5,2024-06-19
14675,4,2022-10-28
5673,4,2022-08-29
15273,3,2022-12-05
8616,4,2024-02-12
10044,4,2024-10-11
13404,4,2022-08-05
11333,5,2023-03-01
6326,4,2022-03-23
13983,3,2024-07-12
7012,4,2024-06-28
9091,4,2023-04-24
13565,5,2022-12-06
14448,4,2024-04-05
2385,5,2023-11-04
3367,5,2023-05-17
3318,5,2022-08-13
19750,5,2023-12-19
10436,4,2022-01-11
14241,3,2022-06-30
6628,5,2024-05-13
2511,4,2022-05-19
6386,4,2023-09-01
18165,5,2023-10-08
11985,2,2022-04-09
11733,5,2022-04-25
5871,3,2023-07-22
5306,5,2024-08-08
16879,2,2022-11-25
1508,5,2023-11-22
7149,4,2023-05-07
13509,3,2022-05-08
5017,3,2023-08-27
2829,4,2024-07-07
1333,1,2024-03-13
9103,4,2023-05-25
7041,3,2023-02-26
18815,5,2024-08-27
3213,4,2023-04-05
14091,4,2023-01-21
9557,4,2023-12-24
3988,5,2022-07-01
14595,5,2022-08-31
2314,5,2022-08-04
8677,5,2024-07-20
14425,4,2024-04-21
14543,3,2023-02-03
13178,1,2023-04-16
4357,5,2023-07-26
912,4,2023-06-18
8181,5,2022-04-12
17490,1,2024-11-14
12498,4,2023-07-23
618,5,2024-04-22
2438,5,2023-11-26
5907,4,2022-06-01
4564,4,2022-04-15
10626,3,2024-01-01
3780,4,2024-01-08
5772,4,2023-08-18
11964,5,2023-06-23
55,5,2022-03-14
2625,4,2024-02-12
11615,5,2023-05-11
3768,4,2023-02-20
13240,4,2023-02-28
9984,5,2022-12-28
320,4,2023-08-11
15178,5,2024-07-27
13709,5,2023-06-16
7801,5,2022-02-02
15287,4,2023-11-19
8779,5,2022-10-07
7456,5,2022-05-12
13903,3,2023-05-31
610,5,2024-09-10
3340,4,2022-01-29
7369,4,2022-07-22
19887,4,2023-08-29
5975,5,2022-01-07
11954,4,2023-04-24
16014,4,2024-05-26
172,5,2022-05-03
7824,5,2022-03-19
7792,4,2022-08-22
7385,4,2022-05-27
18148,5,2022-02-23
15179,4,2022-05-24
5243,3,2022-06-04
18550,5,2022-02-19
8369,4,2022-02-28
5547,4,2024-09-23
19917,4,2023-04-19
12113,4,2022-02-04
3353,5,2023-12-03
5162,4,2023-10-04
10688,1,2022-12-02
11903,5,2024-01-10
3108,1,2024-02-14
14526,4,2022-06-12
19437,4,2023-09-26
7489,1,2024-04-26
16449,3,2022-04-11
7779,3,2022-11-26
17945,4,2024-10-08
8212,3,2024-10-02
8066,4,2024-10-21
15242,3,2024-02-07
14277,1,2022-11-25
19927,5,2023-07-09
8411,4,2022-07-05
4054,5,2023-11-20
2016,4,2023-11-04
19187,5,2022-05-11
10261,4,2024-07-19
5153,4,2024-12-11
10451,4,2023-04-28
17593,3,2024-09-30
18718,4,2022-06-29
18516,2,2024-12-22
19640,3,2022-09-12
730,4,2022-11-07
2861,5,2023-04-16
4490,4,2022-03-13
15399,4,2024-09-15
7820,5,2022-09-16
14007,4,2023-02-01
11821,3,2022-12-29
17510,4,2022-06-13
5606,3,2024-08-09
12660,4,2022-11-28
9451,4,2023-01-29
18606,5,2024-01-27
18794,4,2023-08-01
6220,4,2024-04-29
18999,5,2023-01-24
11015,5,2022-02-06
8052,3,2022-07-21
2013,4,2023-08-14
16094,1,2023-01-31
7244,4,2023-09-07
4389,3,2022-10-16
19100,5,2024-08-17
19909,4,2022-10-22
17066,4,2022-08-23
10242,4,2023-10-21
16809,3,2023-05-30
11377,4,2024-03-30
10931,3,2022-08-10
4043,2,2023-11-13
11205,5,2022-08-16
5047,4,2024-07-26
3924,4,2022-12-21
14793,5,2023-04-24
1117,4,2024-10-12
17268,4,2023-07-08
277,4,2022-01-27
6314,4,2024-03-07
18484,3,2022-03-02
157,5,2023-12-10
17395,5,2024-08-28
11232,1,2022-02-19
4042,4,2022-02-03
11696,5,2024-10-08
5990,4,2023-12-24
15494,2,2024-07-26
5612,4,2022-11-24
11454,4,2022-08-13
16033,3,2023-05-01
3298,2,2023-05-30
9224,4,2022-01-31
15875,4,2023-05-26
13734,4,2022-08-17
17618,5,2023-04-16
3203,4,2022-11-01
8872,4,2023-09-10
14331,3,2023-12-19
2165,4,2023-05-08
8248,4,2024-11-04
1228,5,2024-08-05
17925,4,2024-08-26
13788,5,2023-03-01
8229,4,2024-07-03
13415,4,2024-12-16
9438,4,2023-12-10
14509,4,2023-08-31
1195,3,2023-05-17
14350,5,2023-01-17
11319,4,2023-11-28
100,3,2022-06-30
18717,4,2022-11-16
17198,4,2023-02-20
3636,5,2024-05-14
8498,3,2022-03-29
16242,5,2023-09-22
4659,3,2022-11-18
15252,3,2024-08-19
15655,3,2023-08-06
7776,4,2023-12-13
3788,5,2024-11-10
5267,3,2023-05-08
12992,4,2022-08-13
2518,2,2024-10-18
16217,3,2023-06-16
14271,4,2022-09-02
11631,4,2023-02-04
1275,4,2022-09-16
3880,5,2024-11-17
5663,4,2022-01-22
1717,4,2022-08-05
19084,4,2022-09-16
3637,3,2022-01-19
16113,4,2023-09-30
15871,4,2022-05-24
14426,3,2024-11-03
5492,4,2024-12-29
19694,3,2024-04-12
8630,3,2023-06-01
12426,4,2022-12-30
2517,3,2022-10-05
11599,4,2023-04-05
1644,1,2022-09-11
11260,4,2022-08-25
17225,5,2024-03-19
12021,3,2024-11-27
19853,3,2023-01-04
116,5,2024-02-01
9267,5,2024-02-04
15207,3,2022-10-30
14381,3,2022-11-01
8607,5,2023-10-07
18519,2,2023-01-29
14104,3,2023-08-02
4408,3,2022-05-06
19218,4,2022-07-11
8472,2,2022-12-10
17859,3,2022-03-01
11820,4,2022-02-23
18910,4,2023-12-14
3208,4,2022-03-19
3115,4,2022-03-27
5432,5,2022-07-05
6950,5,2023-07-04
10647,5,2023-12-19
16523,4,2024-09-13
9138,3,2022-08-13
689,5,2024-01-08
1075,3,2023-01-13
17348,4,2023-02-09
5064,4,2023-06-22
2241,4,2023-01-31
10913,4,2024-09-21
3545,4,2023-02-25
14630,4,2023-04-28
5014,4,2024-02-04
4229,4,2023-06-03
1587,3,2023-04-02
10117,4,2023-01-19
4737,5,2024-08-10
17729,5,2022-10-29
1137,3,2024-03-01
5530,3,2024-02-14
11919,4,2024-12-29
5541,4,2024-06-09
509,5,2023-06-28
19724,5,2022-09-18
17985,3,2023-10-23
15448,4,2022-06-12
6702,5,2022-09-20
10898,2,2023-05-04
