order_id,product_id,quantity,price,freight_value
9192,262,2,1836,91.8
9193,56,1,18926,946.3
9193,50,3,24896,1244.8
9194,294,1,2480,124.0
9195,156,3,6576,328.8
9195,118,3,4951,247.55
9195,5,2,34679,1733.95
9196,172,3,6620,331.0
9197,16,2,46559,2327.95
9197,73,1,14402,720.1
9197,226,3,119,5.95
9197,127,1,5770,288.5
9198,232,3,1179,58.95
9198,42,3,7382,369.1
9198,133,1,5328,266.4
9199,299,2,963,48.15
9199,149,3,7866,393.3
9200,205,2,1114,55.7
9201,275,2,204,10.2
9201,34,1,26861,1343.05
9201,150,3,3540,177.0
9202,282,1,1270,63.5
9202,51,2,17232,861.6
9202,186,3,1343,67.15
9202,30,3,49259,2462.95
9203,51,1,17749,887.45
9203,40,3,22728,1136.4
9204,249,3,1813,90.65
9204,292,2,1909,95.45
9204,6,1,19036,951.8
9204,298,2,700,35.0
9205,25,1,35477,1773.85
9206,80,3,14692,734.6
9206,176,3,4783,239.15
9206,186,2,936,46.8
9207,203,2,819,40.95
9207,127,2,5864,293.2
9207,129,1,2598,129.9
9207,50,2,17089,854.45
9208,48,1,34100,1705.0
9208,56,3,29308,1465.4
9208,219,1,1142,57.1
9208,36,1,39288,1964.4
9209,158,1,4307,215.35
9209,80,2,13227,661.35
9210,11,3,44472,2223.6
9211,202,3,721,36.05
9211,80,2,12782,639.1
9211,187,2,1309,65.45
9211,249,1,2212,110.6
9212,236,3,879,43.95
9212,13,3,7629,381.45
9212,233,1,410,20.5
9212,195,3,1260,63.0
9213,134,1,2453,122.65
9213,194,1,1190,59.5
9213,250,3,2629,131.45
9214,112,3,8113,405.65
9214,209,3,1073,53.65
9215,176,2,2489,124.45
9215,261,1,1698,84.9
9215,47,1,41458,2072.9
9216,58,1,15145,757.25
9216,56,2,43771,2188.55
9217,131,1,3736,186.8
9217,145,1,2770,138.5
9218,284,3,1442,72.1
9218,138,1,5501,275.05
9218,34,1,4817,240.85
9219,52,3,17024,851.2
9219,49,2,25226,1261.3
9219,266,3,1140,57.0
9220,273,2,2821,141.05
9220,70,3,4160,208.0
9221,167,3,5576,278.8
9221,16,3,15872,793.6
9221,243,1,904,45.2
9221,292,2,2316,115.8
9222,3,3,37920,1896.0
9222,48,3,23142,1157.1
9223,15,2,16603,830.15
9223,160,3,5246,262.3
9223,75,3,5394,269.7
9224,171,1,1023,51.15
9224,150,1,2885,144.25
9224,138,2,5104,255.2
9225,31,3,20013,1000.65
9225,202,2,221,11.05
9225,65,2,6725,336.25
9225,74,1,5505,275.25
9226,54,1,37638,1881.9
9227,184,3,841,42.05
9227,45,1,28249,1412.45
9227,175,3,2980,149.0
9228,224,3,679,33.95
9228,295,3,1229,61.45
9229,196,3,1545,77.25
9230,270,3,1186,59.3
9230,134,2,5328,266.4
9230,199,1,1914,95.7
9231,109,2,5713,285.65
9231,166,2,3913,195.65
9232,95,1,1198,59.9
9232,154,3,6380,319.0
9232,17,1,33312,1665.6
9233,204,3,219,10.95
9233,132,3,6102,305.1
9233,235,3,1826,91.3
9234,54,3,39055,1952.75
9234,174,2,470,23.5
9234,123,2,1845,92.25
9234,279,2,2265,113.25
9235,59,1,16617,830.85
9235,170,3,5881,294.05
9236,270,2,377,18.85
9236,166,2,782,39.1
9236,289,1,470,23.5
9236,46,1,47535,2376.75
9237,102,1,14380,719.0
9237,122,2,4325,216.25
9238,251,2,2983,149.15
9238,117,2,10496,524.8
9238,108,2,7658,382.9
9238,232,2,1551,77.55
9239,173,3,5745,287.25
9239,247,3,974,48.7
9239,145,1,3947,197.35
9239,186,2,1595,79.75
9240,282,2,1720,86.0
9240,152,3,6271,313.55
9241,216,2,144,7.2
9241,204,2,1383,69.15
9241,15,2,5189,259.45
9241,265,2,649,32.45
9242,194,2,926,46.3
9242,266,3,2804,140.2
9243,216,3,654,32.7
9244,179,3,4188,209.4
9245,195,2,799,39.95
9246,31,3,23395,1169.75
9246,79,3,1548,77.4
9247,295,2,666,33.3
9247,55,2,41337,2066.85
9247,238,3,1006,50.3
9247,199,2,1522,76.1
9248,283,3,2627,131.35
9248,48,1,26944,1347.2
9249,74,1,1962,98.1
9249,288,1,2234,111.7
9250,298,1,2526,126.3
9251,208,2,1936,96.8
9252,181,3,822,41.1
9252,20,2,12138,606.9
9252,36,2,13281,664.05
9253,294,1,348,17.4
9253,173,3,2685,134.25
9253,199,3,1921,96.05
9254,214,1,118,5.9
9254,13,3,2185,109.25
9254,167,3,2881,144.05
9254,52,3,42969,2148.45
9255,70,3,7746,387.3
9255,214,2,496,24.8
9256,134,3,2875,143.75
9256,86,3,14188,709.4
9256,237,2,942,47.1
9256,189,1,217,10.85
9257,220,2,234,11.7
9257,218,1,769,38.45
9258,50,1,28944,1447.2
9258,245,3,398,19.9
9259,166,3,4329,216.45
9259,72,2,5900,295.0
9259,89,1,13202,660.1
9260,218,3,1113,55.65
9260,36,1,32862,1643.1
9261,47,2,4869,243.45
9261,259,3,1098,54.9
9262,16,3,17162,858.1
9262,131,3,6293,314.65
9263,102,1,12742,637.1
9264,52,2,2868,143.4
9265,273,1,246,12.3
9265,141,3,1339,66.95
9265,42,3,20247,1012.35
9266,79,2,1371,68.55
9267,53,3,14270,713.5
9267,21,3,24696,1234.8
9267,205,1,882,44.1
9267,210,1,370,18.5
9268,49,1,15986,799.3
9268,134,3,1730,86.5
9268,175,2,837,41.85
9268,146,1,2520,126.0
9269,111,2,13824,691.2
9269,118,2,7759,387.95
9269,10,1,29371,1468.55
9269,260,2,1851,92.55
9270,126,1,7706,385.3
9270,257,2,916,45.8
9271,262,2,1532,76.6
9272,203,1,284,14.2
9272,153,1,7628,381.4
9272,282,1,2799,139.95
9273,72,1,13911,695.55
9273,234,1,552,27.6
9274,202,3,1651,82.55
9274,78,1,11311,565.55
9274,79,2,11722,586.1
9275,229,1,1321,66.05
9276,116,2,6116,305.8
9277,237,1,1292,64.6
9278,26,3,5439,271.95
9278,10,1,41581,2079.05
9278,50,1,34091,1704.55
9279,174,2,3661,183.05
9279,10,2,39132,1956.6
9279,262,2,589,29.45
9280,104,3,6220,311.0
9280,75,2,3340,167.0
9281,138,2,3320,166.0
9281,50,3,47482,2374.1
9282,261,1,626,31.3
9282,112,3,1325,66.25
9283,183,3,716,35.8
9283,253,1,353,17.65
9283,93,3,13879,693.95
9284,65,1,10510,525.5
9284,57,3,12370,618.5
9284,230,3,53,2.65
9285,107,2,7253,362.65
9285,42,2,15213,760.65
9285,256,3,829,41.45
9286,189,2,253,12.65
9286,220,3,236,11.8
9286,147,1,5009,250.45
9286,121,3,920,46.0
9287,73,1,14820,741.0
9287,294,3,1932,96.6
9287,168,2,3520,176.0
9288,85,2,6870,343.5
9289,91,1,11587,579.35
9290,119,2,7319,365.95
9290,82,3,10642,532.1
9291,291,3,948,47.4
9291,280,3,2187,109.35
9291,165,1,2635,131.75
9291,3,1,25313,1265.65
9292,126,3,2211,110.55
9293,279,1,2526,126.3
9294,187,2,366,18.3
9294,126,1,2839,141.95
9294,32,1,20104,1005.2
9294,92,2,11038,551.9
9295,15,1,37326,1866.3
9295,167,3,4344,217.2
9296,206,1,1002,50.1
9296,97,3,7773,388.65
9297,79,2,5181,259.05
9298,266,3,780,39.0
9298,135,1,1073,53.65
9298,106,1,12626,631.3
9298,171,3,2513,125.65
9299,153,1,4876,243.8
9299,257,3,302,15.1
9300,293,2,1771,88.55
9301,278,2,1971,98.55
9302,175,1,5890,294.5
9302,76,3,9109,455.45
9302,143,2,6883,344.15
9302,222,3,273,13.65
9303,236,2,1371,68.55
9303,58,1,8427,421.35
9304,149,3,5389,269.45
9304,75,3,13355,667.75
9304,295,1,319,15.95
9305,275,2,810,40.5
9306,91,3,2098,104.9
9307,253,2,699,34.95
9307,299,3,2309,115.45
9307,270,3,681,34.05
9308,133,2,3685,184.25
9308,109,2,9854,492.7
9308,217,2,1672,83.6
9309,159,1,3659,182.95
9310,86,3,12594,629.7
9310,224,2,1258,62.9
9310,131,3,6917,345.85
9310,296,2,851,42.55
9311,274,2,2176,108.8
9311,6,2,41281,2064.05
9312,193,1,1698,84.9
9312,233,1,1689,84.45
9313,111,2,11312,565.6
9313,124,1,2579,128.95
9313,116,1,7649,382.45
9313,83,2,12991,649.55
9314,140,2,1951,97.55
9314,88,2,14813,740.65
9314,201,2,107,5.35
9314,232,1,1875,93.75
9315,263,1,1160,58.0
9316,187,1,592,29.6
9316,99,3,13999,699.95
9317,24,2,16088,804.4
9317,32,3,25712,1285.6
9318,17,2,39034,1951.7
9319,167,2,4833,241.65
9319,52,3,17320,866.0
9319,300,3,1709,85.45
9319,96,1,1213,60.65
9320,279,1,2291,114.55
9320,270,2,1519,75.95
9320,264,2,1007,50.35
9321,13,2,44574,2228.7
9321,143,3,7588,379.4
9321,62,2,7798,389.9
9322,290,2,433,21.65
9323,99,2,10640,532.0
9323,91,3,9823,491.15
9323,236,2,1756,87.8
9324,246,2,945,47.25
9324,149,3,6445,322.25
9325,171,1,3262,163.1
9325,250,3,719,35.95
9325,138,3,715,35.75
9326,179,3,3448,172.4
9326,57,1,48396,2419.8
9326,157,1,6617,330.85
9326,285,2,861,43.05
9327,254,1,1989,99.45
9328,191,2,1841,92.05
9328,47,2,43788,2189.4
9328,2,2,26276,1313.8
9329,169,2,3561,178.05
9329,16,3,24193,1209.65
9329,285,3,2385,119.25
9330,89,3,7931,396.55
9330,202,3,999,49.95
9330,299,3,2101,105.05
9330,79,2,14312,715.6
9331,158,3,2497,124.85
9331,72,3,14503,725.15
9332,282,3,383,19.15
9332,104,3,7994,399.7
9333,194,3,587,29.35
9333,231,1,1508,75.4
9334,219,1,1474,73.7
9334,38,3,20898,1044.9
9334,174,2,2002,100.1
9335,297,1,907,45.35
9336,202,2,1233,61.65
9337,112,3,2023,101.15
9337,180,1,3729,186.45
9337,74,2,7039,351.95
9338,125,2,3889,194.45
9338,216,1,1224,61.2
9339,19,3,20948,1047.4
9339,87,1,10016,500.8
9339,236,2,85,4.25
9340,255,1,2727,136.35
9341,237,2,1871,93.55
9342,68,2,3331,166.55
9343,206,3,366,18.3
9344,209,3,604,30.2
9345,61,3,8174,408.7
9345,45,1,18134,906.7
9345,285,3,1814,90.7
9346,211,3,1223,61.15
9346,72,1,2721,136.05
9346,171,1,2322,116.1
9346,259,2,2241,112.05
9347,263,2,1985,99.25
9347,262,1,2276,113.8
9348,59,3,44957,2247.85
9348,264,2,382,19.1
9349,291,1,856,42.8
9349,101,1,5592,279.6
9349,195,2,560,28.0
9350,182,1,337,16.85
9350,249,3,1332,66.6
9351,296,2,353,17.65
9351,70,3,10183,509.15
9351,298,1,2312,115.6
9352,255,1,713,35.65
9352,212,3,99,4.95
9352,183,2,1850,92.5
9353,92,2,8975,448.75
9353,54,1,13777,688.85
9353,157,1,2150,107.5
9353,137,1,7962,398.1
9354,59,3,18360,918.0
9354,41,3,25624,1281.2
9354,164,2,3035,151.75
9355,117,3,10549,527.45
9356,60,1,10339,516.95
9356,177,3,5914,295.7
9357,68,1,8688,434.4
9357,254,1,1860,93.0
9357,121,1,5754,287.7
9357,30,1,23033,1151.65
9358,232,2,399,19.95
9358,255,2,303,15.15
9359,46,1,33972,1698.6
9359,268,1,2356,117.8
9360,183,2,1764,88.2
9360,226,3,1380,69.0
9360,8,3,46883,2344.15
9361,187,3,1943,97.15
9361,136,3,1962,98.1
9361,43,1,37205,1860.25
9361,189,3,1756,87.8
9362,102,2,3228,161.4
9363,243,2,751,37.55
9363,61,1,2577,128.85
9363,11,2,49100,2455.0
9363,233,1,862,43.1
9364,132,2,7123,356.15
9364,232,2,1706,85.3
9364,73,1,9087,454.35
9364,200,2,1973,98.65
9365,170,1,6053,302.65
9365,14,3,19906,995.3
9365,86,1,4767,238.35
9366,213,3,799,39.95
9366,161,1,3435,171.75
9366,260,2,1454,72.7
9366,127,3,6410,320.5
9367,68,3,12597,629.85
9367,258,1,1214,60.7
9367,243,3,1857,92.85
9367,56,2,13144,657.2
9368,149,2,2801,140.05
9369,268,1,443,22.15
9369,15,1,22124,1106.2
9370,67,2,14397,719.85
9370,154,2,2119,105.95
9370,290,2,1445,72.25
9370,267,2,1924,96.2
9371,264,1,2553,127.65
9371,4,2,23682,1184.1
9372,9,3,43106,2155.3
9372,188,2,625,31.25
9372,153,3,4913,245.65
9373,163,3,1867,93.35
9373,294,1,1077,53.85
9374,195,2,1473,73.65
9374,84,3,12573,628.65
9374,292,3,534,26.7
9374,165,3,609,30.45
9375,78,1,7986,399.3
9375,255,1,1213,60.65
9376,177,1,379,18.95
9376,163,1,5794,289.7
9376,125,1,3515,175.75
9377,274,3,922,46.1
9378,281,2,587,29.35
9378,278,2,2541,127.05
9378,88,3,9040,452.0
9379,124,3,3846,192.3
9380,153,2,2606,130.3
9380,15,1,10716,535.8
9380,116,1,9434,471.7
9380,226,1,989,49.45
9381,57,1,13005,650.25
9381,222,2,239,11.95
9382,197,2,1109,55.45
9382,9,1,21857,1092.85
9382,93,1,3809,190.45
9382,232,1,1163,58.15
9383,113,1,9070,453.5
9383,62,1,13436,671.8
9384,96,2,5354,267.7
9384,22,3,26965,1348.25
9384,107,2,13779,688.95
9385,146,2,6689,334.45
9385,255,1,2270,113.5
9386,196,2,1412,70.6
9386,173,3,2829,141.45
9387,68,3,14515,725.75
9387,25,3,46823,2341.15
9387,175,1,910,45.5
9387,114,2,11516,575.8
9388,46,1,21540,1077.0
9389,290,3,2114,105.7
9390,264,3,2301,115.05
9391,111,2,13893,694.65
9392,273,3,453,22.65
9392,143,3,6578,328.9
9393,158,3,905,45.25
9393,109,1,9580,479.0
9393,75,2,8910,445.5
9394,3,2,38371,1918.55
9394,115,1,2829,141.45
9394,163,1,4471,223.55
9394,121,2,2002,100.1
9395,90,2,1324,66.2
9395,34,1,37621,1881.05
9396,242,2,2165,108.25
9396,282,1,1125,56.25
9396,180,2,3872,193.6
9397,118,2,11313,565.65
9397,128,3,7969,398.45
9397,187,1,361,18.05
9397,288,1,2632,131.6
9398,189,2,304,15.2
9399,111,2,8445,422.25
9399,254,3,2127,106.35
9400,291,3,1150,57.5
9400,298,2,2195,109.75
9400,290,3,213,10.65
9400,225,1,1508,75.4
9401,79,1,9823,491.15
9401,267,1,2896,144.8
9401,56,1,37388,1869.4
9402,270,2,2430,121.5
9403,285,2,1233,61.65
9403,39,1,15538,776.9
9403,142,3,2636,131.8
9403,273,2,560,28.0
9404,37,3,5963,298.15
9404,231,1,953,47.65
9404,201,2,731,36.55
9404,166,2,3328,166.4
9405,276,2,1281,64.05
9406,231,1,1370,68.5
9407,109,2,14702,735.1
9407,33,2,13396,669.8
9407,204,1,1927,96.35
9408,35,2,36469,1823.45
9408,123,1,4867,243.35
9408,237,1,1209,60.45
9408,65,3,8901,445.05
9409,139,2,5633,281.65
9409,145,2,7078,353.9
9409,124,2,7083,354.15
9410,118,2,12030,601.5
9410,296,3,2724,136.2
9411,56,3,13656,682.8
9411,202,2,335,16.75
9411,209,3,958,47.9
9411,199,2,1299,64.95
9412,49,1,11003,550.15
9412,212,2,344,17.2
9412,298,2,2532,126.6
9413,92,2,6341,317.05
9413,287,1,862,43.1
9413,139,2,1594,79.7
9414,44,3,2028,101.4
9414,68,2,9968,498.4
9414,276,1,1590,79.5
9415,237,3,674,33.7
9415,120,2,3212,160.6
9416,132,1,6286,314.3
9416,29,3,2130,106.5
9416,70,3,10371,518.55
9417,197,2,383,19.15
9417,250,2,2110,105.5
9417,24,3,43405,2170.25
9417,41,2,18230,911.5
9418,215,1,567,28.35
9418,158,3,1996,99.8
9419,158,2,6311,315.55
9420,106,2,6662,333.1
9420,32,2,30773,1538.65
9420,151,3,3870,193.5
9420,282,3,474,23.7
9421,134,2,7869,393.45
9421,65,3,3731,186.55
9421,143,1,4394,219.7
9421,212,3,323,16.15
9422,249,2,831,41.55
9422,151,2,4398,219.9
9422,208,3,320,16.0
9422,106,1,581,29.05
9423,125,1,2391,119.55
9423,119,2,5572,278.6
9424,283,3,859,42.95
9424,1,3,39868,1993.4
9425,212,2,1932,96.6
9426,141,2,2669,133.45
9426,218,1,102,5.1
9427,282,1,2243,112.15
9427,83,1,11068,553.4
9427,71,1,14687,734.35
9428,95,2,12401,620.05
9428,23,1,39705,1985.25
9429,134,2,2849,142.45
9430,153,1,4690,234.5
9431,44,3,5958,297.9
9431,93,3,5330,266.5
9431,155,2,5153,257.65
9432,93,2,4519,225.95
9433,124,3,7970,398.5
9433,239,3,196,9.8
9433,217,2,737,36.85
9433,58,2,11374,568.7
9434,283,1,911,45.55
9434,32,3,42878,2143.9
9434,241,2,1486,74.3
9434,180,3,5487,274.35
9435,23,1,13054,652.7
9435,38,2,7953,397.65
9435,163,1,2282,114.1
9436,154,3,5103,255.15
9436,210,1,1618,80.9
9436,238,1,1499,74.95
9437,76,2,7236,361.8
9438,176,3,5902,295.1
9438,129,2,1030,51.5
9439,187,2,1405,70.25
9439,30,3,12502,625.1
9439,295,2,2739,136.95
9439,280,2,2159,107.95
9440,166,1,3202,160.1
9440,276,1,263,13.15
9440,35,2,31945,1597.25
9441,266,2,599,29.95
9441,236,2,1631,81.55
9441,239,3,955,47.75
9441,265,1,254,12.7
9442,279,2,463,23.15
9442,121,3,1335,66.75
9442,133,2,2824,141.2
9443,224,3,1426,71.3
9443,170,2,6555,327.75
9444,141,3,1293,64.65
9444,106,2,7020,351.0
9444,261,2,2199,109.95
9444,67,2,14552,727.6
9445,288,2,2601,130.05
9445,32,1,37645,1882.25
9445,225,3,503,25.15
9446,224,1,1304,65.2
9447,104,1,4123,206.15
9447,54,3,8236,411.8
9447,299,2,2102,105.1
9448,160,2,3004,150.2
9448,129,1,375,18.75
9449,98,2,7229,361.45
9449,261,1,2260,113.0
9450,124,2,6369,318.45
9450,238,2,438,21.9
9450,153,1,3973,198.65
9451,105,2,7692,384.6
9451,262,1,2145,107.25
9451,16,3,30501,1525.05
9451,37,2,24435,1221.75
9452,85,1,1393,69.65
9452,1,2,34434,1721.7
9452,16,2,37836,1891.8
9452,259,2,207,10.35
9453,135,1,2418,120.9
9453,145,1,7423,371.15
9453,219,2,727,36.35
9453,285,1,2020,101.0
9454,55,2,11827,591.35
9454,184,3,79,3.95
9454,67,1,3243,162.15
9455,109,1,11809,590.45
9456,36,3,21721,1086.05
9456,223,3,838,41.9
9456,181,3,307,15.35
9456,244,2,902,45.1
9457,107,3,645,32.25
9457,223,1,862,43.1
9457,289,1,1449,72.45
9458,98,1,2941,147.05
9458,168,2,6458,322.9
9458,291,2,1858,92.9
9459,9,3,8461,423.05
9459,124,3,7971,398.55
9459,164,3,1488,74.4
9460,87,1,12453,622.65
9460,294,2,912,45.6
9461,179,3,3212,160.6
9462,92,3,7427,371.35
9462,102,1,7125,356.25
9462,87,3,5187,259.35
9462,88,3,12944,647.2
9463,170,1,1335,66.75
9463,51,2,24520,1226.0
9463,229,2,265,13.25
9464,15,3,40557,2027.85
9465,69,1,13180,659.0
9465,134,2,4886,244.3
9465,26,3,15043,752.15
9466,245,3,1207,60.35
9466,117,2,8366,418.3
9467,101,3,14420,721.0
9467,262,3,2762,138.1
9468,29,3,6696,334.8
9468,254,1,1594,79.7
9469,230,3,1320,66.0
9470,78,1,13188,659.4
9470,204,1,1512,75.6
9471,129,2,4903,245.15
9471,95,3,3556,177.8
9471,108,2,7538,376.9
9471,77,1,8714,435.7
9472,7,3,9750,487.5
9472,19,2,40876,2043.8
9472,218,3,976,48.8
9472,253,1,2415,120.75
9473,95,1,11948,597.4
9473,129,2,670,33.5
9473,77,1,14327,716.35
9474,23,2,3712,185.6
9475,237,1,1591,79.55
9476,293,3,1989,99.45
9476,173,3,3086,154.3
9476,148,2,505,25.25
9477,255,2,809,40.45
9477,183,2,969,48.45
9477,259,2,2522,126.1
9478,277,1,401,20.05
9478,264,2,2912,145.6
9478,258,3,687,34.35
9478,129,2,6495,324.75
9479,41,2,48235,2411.75
9479,115,1,2634,131.7
9479,107,2,1761,88.05
9479,16,2,3413,170.65
9480,35,1,47522,2376.1
9480,14,1,48174,2408.7
9480,163,3,6719,335.95
9480,222,1,955,47.75
9481,294,1,544,27.2
9481,256,3,885,44.25
9481,289,2,2288,114.4
9482,194,1,471,23.55
9482,171,1,3890,194.5
9482,20,2,17187,859.35
9482,197,3,884,44.2
9483,148,2,6871,343.55
9483,162,1,4555,227.75
9484,87,3,10283,514.15
9485,158,2,933,46.65
9485,174,3,6041,302.05
9485,8,2,45699,2284.95
9486,191,1,1035,51.75
9486,22,2,4764,238.2
9486,164,3,5453,272.65
9486,201,3,449,22.45
9487,173,1,1382,69.1
9488,295,1,1783,89.15
9488,175,2,2871,143.55
9488,27,1,8572,428.6
9488,256,2,2149,107.45
9489,251,2,1249,62.45
9489,72,1,3915,195.75
9489,172,2,2494,124.7
9490,300,2,2485,124.25
9490,296,1,2239,111.95
9491,159,3,1166,58.3
9492,93,3,4736,236.8
9492,16,1,40444,2022.2
9492,121,3,5525,276.25
9493,252,2,1563,78.15
9494,265,1,2451,122.55
9494,15,1,5958,297.9
9494,16,2,14714,735.7
9494,195,3,355,17.75
9495,52,2,21628,1081.4
9496,258,2,2477,123.85
9496,103,3,4869,243.45
9496,130,3,480,24.0
9497,225,2,177,8.85
9497,178,1,1707,85.35
9497,290,2,805,40.25
9498,79,1,12044,602.2
9498,294,3,2384,119.2
9498,292,3,1922,96.1
9498,171,2,1421,71.05
9499,24,2,28008,1400.4
9499,154,1,3123,156.15
9500,231,3,1981,99.05
9500,275,3,2891,144.55
9500,144,3,778,38.9
9501,171,1,574,28.7
9501,155,2,2344,117.2
9501,79,1,5369,268.45
9501,199,3,1822,91.1
9502,88,1,1351,67.55
9502,214,3,237,11.85
9502,76,3,10709,535.45
9502,18,1,31628,1581.4
9503,21,1,30916,1545.8
9504,232,3,1231,61.55
9504,179,2,1085,54.25
9504,252,3,390,19.5
9504,220,1,585,29.25
9505,34,2,20979,1048.95
9505,258,1,1515,75.75
9505,183,3,971,48.55
9505,243,3,1091,54.55
9506,245,3,2740,137.0
9506,19,1,36178,1808.9
9507,71,1,5338,266.9
9507,188,1,986,49.3
9507,181,1,304,15.2
9507,85,2,8067,403.35
9508,20,3,39582,1979.1
9508,244,1,2276,113.8
9509,24,1,49286,2464.3
9510,73,2,1516,75.8
9510,132,3,567,28.35
9510,106,1,8343,417.15
9511,6,1,5333,266.65
9512,79,3,4879,243.95
9513,139,1,6450,322.5
9513,91,2,4730,236.5
9513,168,3,6637,331.85
9514,21,1,6972,348.6
9515,68,3,3891,194.55
9516,48,2,15893,794.65
9516,54,1,45678,2283.9
9517,6,1,7834,391.7
9517,134,3,683,34.15
9517,181,2,1511,75.55
9518,139,1,1230,61.5
9518,265,3,995,49.75
9518,242,3,731,36.55
9519,136,1,7915,395.75
9519,261,3,2994,149.7
9519,62,3,9398,469.9
9520,73,1,4612,230.6
9520,172,1,741,37.05
9520,25,2,40379,2018.95
9520,58,3,10198,509.9
9521,145,1,5248,262.4
9521,121,2,515,25.75
9521,98,1,10005,500.25
9521,204,2,1826,91.3
9522,98,2,4413,220.65
9522,297,1,2474,123.7
9522,172,3,2012,100.6
9523,173,1,6363,318.15
9523,131,3,2710,135.5
9523,73,2,13568,678.4
9524,97,2,12571,628.55
9524,68,3,6222,311.1
9524,184,3,103,5.15
9525,266,3,1716,85.8
9525,116,2,12706,635.3
9526,82,3,8228,411.4
9527,70,3,12531,626.55
9527,62,1,919,45.95
9527,271,2,1337,66.85
9527,175,1,1499,74.95
9528,234,2,647,32.35
9528,258,3,1736,86.8
9528,257,2,2604,130.2
9529,9,3,24006,1200.3
9530,245,3,1372,68.6
9531,190,3,668,33.4
9532,33,2,38784,1939.2
9532,51,2,43919,2195.95
9533,114,1,1160,58.0
9533,253,1,1754,87.7
9533,216,2,776,38.8
9534,261,2,754,37.7
9534,277,1,1144,57.2
9534,5,1,13102,655.1
9535,181,1,1601,80.05
9535,139,3,5043,252.15
9536,257,1,1251,62.55
9536,254,2,881,44.05
9536,36,3,37904,1895.2
9536,166,3,6365,318.25
9537,85,3,3364,168.2
9538,2,3,26727,1336.35
9539,29,2,22089,1104.45
9540,275,3,1734,86.7
9540,61,1,11908,595.4
9540,189,1,1798,89.9
9541,47,2,38215,1910.75
9542,185,3,1468,73.4
9542,120,3,7801,390.05
9542,72,2,5363,268.15
9542,87,3,9769,488.45
9543,11,3,41572,2078.6
9543,35,1,18660,933.0
9543,287,2,220,11.0
9544,75,2,9555,477.75
9544,35,3,5022,251.1
9544,181,2,1279,63.95
9544,279,1,2373,118.65
9545,157,2,6321,316.05
9545,293,2,2934,146.7
9545,254,3,1936,96.8
9545,100,1,4219,210.95
9546,69,2,6983,349.15
9547,42,2,40703,2035.15
9547,183,2,1639,81.95
9547,216,1,1272,63.6
9548,54,3,26009,1300.45
9548,190,2,379,18.95
9548,247,1,1574,78.7
9548,154,1,4415,220.75
9549,279,2,1187,59.35
9549,274,3,1682,84.1
9549,283,3,2726,136.3
9549,226,2,51,2.55
9550,255,3,2927,146.35
9550,23,2,39639,1981.95
9550,84,3,10821,541.05
9550,81,2,3780,189.0
9551,122,1,6202,310.1
9552,261,2,578,28.9
9553,36,2,10199,509.95
9554,270,2,1747,87.35
9555,201,1,1045,52.25
9556,138,3,3033,151.65
9556,174,2,6638,331.9
9556,69,2,6258,312.9
9556,51,3,45900,2295.0
9557,237,3,1447,72.35
9557,166,1,6701,335.05
9558,120,1,4680,234.0
9558,31,2,40951,2047.55
9558,16,3,20457,1022.85
9559,51,2,45884,2294.2
9560,194,3,1576,78.8
9561,60,2,10305,515.25
9561,188,2,1823,91.15
9561,220,1,322,16.1
9562,191,1,1270,63.5
9563,125,1,2796,139.8
9563,295,3,1790,89.5
9563,256,2,537,26.85
9564,37,2,46129,2306.45
9564,138,3,1365,68.25
9564,228,1,1079,53.95
9565,63,3,7155,357.75
9565,17,1,44951,2247.55
9565,133,1,2287,114.35
9565,47,2,49258,2462.9
9566,45,3,4285,214.25
9566,120,3,10182,509.1
9566,39,1,44769,2238.45
9567,182,3,76,3.8
9568,112,1,1058,52.9
9568,78,1,5958,297.9
9568,246,3,398,19.9
9568,15,3,14159,707.95
9569,99,2,10617,530.85
9569,286,1,1038,51.9
9569,236,1,232,11.6
9569,261,1,959,47.95
9570,69,2,6035,301.75
9570,183,3,87,4.35
9570,110,2,6789,339.45
9571,25,3,38901,1945.05
9572,154,3,7311,365.55
9572,19,3,2426,121.3
9572,187,2,1652,82.6
9573,186,2,686,34.3
9573,24,1,41608,2080.4
9573,123,3,5662,283.1
9574,239,2,689,34.45
9574,248,3,2824,141.2
9574,197,1,1428,71.4
9574,13,1,38485,1924.25
9575,260,1,996,49.8
9576,242,3,580,29.0
9576,110,3,12184,609.2
9576,51,2,13391,669.55
9576,157,3,949,47.45
9577,76,2,8447,422.35
9578,262,3,1277,63.85
9578,253,3,1155,57.75
9578,264,2,621,31.05
9578,60,3,10559,527.95
9579,51,1,36157,1807.85
9579,276,3,1052,52.6
9579,23,1,45353,2267.65
9580,89,1,13295,664.75
9580,56,3,3803,190.15
9580,214,1,1163,58.15
9581,233,1,1626,81.3
9581,185,1,1306,65.3
9581,44,2,20605,1030.25
9581,19,3,21660,1083.0
9582,46,3,18012,900.6
9582,286,1,2712,135.6
9583,134,1,5212,260.6
9583,11,3,23798,1189.9
9583,264,3,2401,120.05
9584,241,3,3000,150.0
9584,202,1,88,4.4
9584,185,1,576,28.8
9584,97,1,8093,404.65
9585,227,3,1619,80.95
9585,292,1,2876,143.8
9585,34,3,39961,1998.05
9585,42,1,30865,1543.25
9586,104,1,11882,594.1
9586,254,2,2048,102.4
9587,161,3,5994,299.7
9587,126,2,909,45.45
9587,74,2,8989,449.45
9587,281,3,2539,126.95
